latitude,longitude,elevation,bio1,bio4,bio5,bio6,bio12,bio13,bio14,bio15,month,day_of_year,sin_month,cos_month
-26.132127,27.883723,,1.637092,41.087360,2.673225,0.174150,716.000000,133.000000,3.000000,78.065933,4.000000,111.000000,1.000000,0.000000
4.675038,-74.130906,,1.353832,3.230882,1.984150,0.689275,1208.000000,153.000000,43.000000,32.396183,4.000000,120.000000,1.000000,0.000000
4.577162,-74.087759,,1.217182,3.114201,1.814900,0.612375,1312.000000,156.000000,44.000000,31.520922,4.000000,118.000000,1.000000,0.000000
4.722372,-74.107644,,1.353832,3.230882,1.984150,0.689275,1208.000000,153.000000,43.000000,32.396183,4.000000,119.000000,1.000000,0.000000
4.670669,-74.128708,,1.353832,3.230882,1.984150,0.689275,1208.000000,153.000000,43.000000,32.396183,4.000000,119.000000,1.000000,0.000000
-34.342166,19.021683,,1.651607,26.601868,2.456667,0.878095,656.000000,97.000000,22.000000,52.537872,4.000000,119.000000,1.000000,0.000000
-27.998330,152.253205,,1.653359,42.570641,2.687775,0.522100,860.000000,118.000000,31.000000,44.909000,4.000000,120.000000,1.000000,0.000000
-29.957957,26.374046,,1.447936,54.208385,2.911350,-0.288450,541.000000,97.000000,10.000000,61.789661,4.000000,119.000000,1.000000,0.000000
-35.284888,149.070083,,1.333123,53.219158,2.772175,0.020450,718.000000,73.000000,45.000000,15.560626,4.000000,115.000000,1.000000,0.000000
-30.904209,26.378522,,1.505200,53.978767,3.015525,-0.144975,507.000000,89.000000,15.000000,56.936214,4.000000,106.000000,1.000000,0.000000
-31.017768,26.314818,,1.428873,53.523499,2.920525,-0.190875,505.000000,88.000000,15.000000,57.150761,4.000000,106.000000,1.000000,0.000000
-34.408122,19.359080,,1.603480,29.445103,2.543069,0.739735,619.000000,84.000000,25.000000,44.551582,4.000000,120.000000,1.000000,0.000000
-33.868558,18.547543,,1.737841,33.917961,2.752150,0.798375,599.000000,101.000000,15.000000,67.003601,4.000000,119.000000,1.000000,0.000000
-25.911574,28.303389,,1.670553,37.644157,2.654225,0.221125,720.000000,133.000000,3.000000,80.320267,4.000000,118.000000,1.000000,0.000000
-26.060767,28.044154,,1.637026,39.757973,2.653375,0.209125,726.000000,135.000000,3.000000,78.846931,4.000000,95.000000,1.000000,0.000000
4.817994,-74.345686,,1.712533,2.646293,2.222850,1.163450,1730.000000,221.000000,86.000000,33.046955,5.000000,121.000000,0.866025,-0.500000
4.817967,-74.345697,,1.712533,2.646293,2.222850,1.163450,1730.000000,221.000000,86.000000,33.046955,5.000000,121.000000,0.866025,-0.500000
41.385644,1.651729,,1.344721,57.757130,2.758675,0.174375,654.000000,78.000000,27.000000,26.082315,5.000000,140.000000,0.866025,-0.500000
-37.817405,145.065933,,1.484344,39.819485,2.681625,0.569250,769.000000,76.000000,47.000000,13.703049,5.000000,143.000000,0.866025,-0.500000
-29.978538,26.373920,,1.447936,54.208385,2.911350,-0.288450,541.000000,97.000000,10.000000,61.789661,5.000000,145.000000,0.866025,-0.500000
-34.793188,-54.936765,,1.634885,41.836411,2.694950,0.710150,1095.000000,99.000000,73.000000,8.034255,5.000000,151.000000,0.866025,-0.500000
-28.511650,28.404828,,1.360363,43.814850,2.509350,-0.138250,767.000000,122.000000,11.000000,64.833092,5.000000,143.000000,0.866025,-0.500000
-28.508741,28.542520,,1.175483,40.328804,2.247300,-0.196900,840.000000,131.000000,11.000000,65.851662,5.000000,143.000000,0.866025,-0.500000
-28.516435,28.406455,,1.360363,43.814850,2.509350,-0.138250,767.000000,122.000000,11.000000,64.833092,5.000000,143.000000,0.866025,-0.500000
-33.872287,18.582552,,1.737841,33.917961,2.752150,0.798375,599.000000,101.000000,15.000000,67.003601,5.000000,121.000000,0.866025,-0.500000
-29.135319,26.169874,,1.592449,55.931995,3.046300,-0.185675,540.000000,94.000000,8.000000,66.327835,5.000000,121.000000,0.866025,-0.500000
-28.511267,28.520763,,1.175483,40.328804,2.247300,-0.196900,840.000000,131.000000,11.000000,65.851662,5.000000,143.000000,0.866025,-0.500000
-34.043025,18.435319,,1.651324,27.881145,2.473486,0.892202,575.000000,98.000000,16.000000,66.096016,5.000000,121.000000,0.866025,-0.500000
-28.509000,28.538845,,1.175483,40.328804,2.247300,-0.196900,840.000000,131.000000,11.000000,65.851662,5.000000,143.000000,0.866025,-0.500000
-30.512222,151.523611,,1.322826,50.051102,2.649100,0.009700,789.000000,113.000000,43.000000,35.041889,5.000000,124.000000,0.866025,-0.500000
-35.068011,138.858488,,1.467751,40.922497,2.803700,0.540550,650.000000,91.000000,21.000000,45.431332,5.000000,123.000000,0.866025,-0.500000
-35.264678,149.024400,,1.333123,53.219158,2.772175,0.020450,718.000000,73.000000,45.000000,15.560626,6.000000,154.000000,0.500000,-0.866025
-32.350401,27.177653,,1.549556,31.544891,2.596500,0.413750,674.000000,95.000000,14.000000,55.280758,6.000000,158.000000,0.500000,-0.866025
-25.867316,27.885264,,1.750370,41.877388,2.802875,0.208175,686.000000,130.000000,3.000000,78.909058,6.000000,155.000000,0.500000,-0.866025
-32.338436,27.078816,,1.432409,33.203598,2.517100,0.254325,670.000000,96.000000,15.000000,55.351330,6.000000,158.000000,0.500000,-0.866025
-34.010298,18.404645,,1.651324,27.881145,2.473486,0.892202,575.000000,98.000000,16.000000,66.096016,6.000000,153.000000,0.500000,-0.866025
4.674189,-74.129807,2544.500000,1.353832,3.230882,1.984150,0.689275,1208.000000,153.000000,43.000000,32.396183,6.000000,,0.500000,-0.866025
-37.768909,145.374823,,1.393853,39.558472,2.656825,0.478100,1048.000000,108.000000,55.000000,19.858068,7.000000,199.000000,0.000000,-1.000000
41.803369,2.264063,,1.256185,58.363106,2.683725,0.099750,779.000000,88.000000,44.000000,21.931585,7.000000,199.000000,0.000000,-1.000000
16.754575,-92.634217,,1.455186,15.201813,2.326225,0.434350,1128.000000,224.000000,13.000000,83.968552,7.000000,211.000000,0.000000,-1.000000
-31.871331,-65.032680,,1.713641,49.487881,3.004850,0.312525,737.000000,109.000000,19.000000,52.582642,7.000000,204.000000,0.000000,-1.000000
4.728406,-74.110168,2546.000000,1.353832,3.230882,1.984150,0.689275,1208.000000,153.000000,43.000000,32.396183,7.000000,185.000000,0.000000,-1.000000
42.110353,2.762032,,1.372298,56.970501,2.761050,0.181450,727.000000,86.000000,33.000000,23.052347,8.000000,228.000000,-0.500000,-0.866025
-35.196354,149.133087,,1.333123,53.219158,2.772175,0.020450,718.000000,73.000000,45.000000,15.560626,8.000000,240.000000,-0.500000,-0.866025
41.032686,19.504022,,1.577958,63.168476,3.116800,0.316725,997.000000,147.000000,27.000000,44.894833,8.000000,241.000000,-0.500000,-0.866025
-33.372950,149.974812,,1.136902,48.625019,2.434650,0.014325,876.000000,102.000000,55.000000,16.829123,8.000000,233.000000,-0.500000,-0.866025
-37.751365,175.275515,,1.410914,36.065941,2.474900,0.405150,1305.000000,138.000000,86.000000,16.108973,9.000000,246.000000,-0.866025,-0.500000
-28.027239,151.991408,,1.770118,48.067493,2.997575,0.359950,711.000000,101.000000,26.000000,43.443443,9.000000,259.000000,-0.866025,-0.500000
-26.493976,27.131324,,1.656317,45.374920,2.800650,0.001325,640.000000,118.000000,5.000000,76.493004,9.000000,262.000000,-0.866025,-0.500000
37.918767,-122.300942,,1.467695,40.063480,2.655809,0.485491,719.000000,153.000000,2.000000,93.124191,9.000000,266.000000,-0.866025,-0.500000
-33.661358,150.733666,,1.720057,43.269081,2.862100,0.400275,863.000000,110.000000,38.000000,33.416729,9.000000,269.000000,-0.866025,-0.500000
-33.780112,150.727790,71.000000,1.739136,43.586670,2.876575,0.439050,859.000000,108.000000,39.000000,33.146015,9.000000,256.000000,-0.866025,-0.500000
41.558208,2.257022,,1.502573,57.634766,2.886550,0.312125,659.000000,79.000000,32.000000,24.609247,10.000000,288.000000,-1.000000,-0.000000
41.995991,2.850038,,1.406952,56.832985,2.783525,0.214825,700.000000,85.000000,29.000000,24.479994,10.000000,300.000000,-1.000000,-0.000000
-28.032738,152.353899,,1.677339,41.063408,2.694600,0.549050,971.000000,134.000000,32.000000,45.582737,10.000000,302.000000,-1.000000,-0.000000
-31.931215,-64.588709,,1.534736,47.362408,2.797700,0.192650,716.000000,105.000000,12.000000,61.162239,11.000000,313.000000,-0.866025,0.500000
-27.974005,152.326997,,1.653359,42.570641,2.687775,0.522100,860.000000,118.000000,31.000000,44.909000,11.000000,314.000000,-0.866025,0.500000
-31.376011,-58.002581,,1.879653,47.985325,3.214175,0.700775,1311.000000,155.000000,61.000000,27.652906,11.000000,319.000000,-0.866025,0.500000
41.626055,2.338668,,1.453166,56.062305,2.786384,0.299972,720.000000,89.000000,32.000000,24.979530,11.000000,305.000000,-0.866025,0.500000
37.551274,-77.458793,,1.467318,83.930504,3.199700,-0.282325,1098.000000,106.000000,78.000000,10.486537,11.000000,324.000000,-0.866025,0.500000
-32.099922,-64.467517,,1.607967,48.250660,2.878950,0.283575,692.000000,102.000000,11.000000,63.920284,11.000000,319.000000,-0.866025,0.500000
42.126988,2.912980,,1.457690,57.129627,2.840075,0.248500,633.000000,84.000000,26.000000,27.846304,11.000000,329.000000,-0.866025,0.500000
-29.073930,26.138855,,1.598697,55.888264,3.063775,-0.201850,509.000000,88.000000,8.000000,66.330620,11.000000,328.000000,-0.866025,0.500000
-32.000503,-64.812012,,1.477176,47.440514,2.747250,0.133600,712.000000,105.000000,13.000000,59.076813,11.000000,330.000000,-0.866025,0.500000
-34.075314,18.399039,,1.651324,27.881145,2.473486,0.892202,575.000000,98.000000,16.000000,66.096016,11.000000,331.000000,-0.866025,0.500000
38.671568,-9.241123,,1.633473,39.314209,2.678905,0.792795,722.000000,116.000000,7.000000,62.557327,11.000000,322.000000,-0.866025,0.500000
-26.470353,27.757499,,1.557627,46.166061,2.671900,-0.063925,677.000000,122.000000,4.000000,76.439888,11.000000,332.000000,-0.866025,0.500000
-33.883236,150.597472,,1.599348,40.821011,2.652125,0.446875,931.000000,121.000000,41.000000,34.379669,11.000000,312.000000,-0.866025,0.500000
-32.970244,150.053061,,1.443486,49.958317,2.766800,0.211025,723.000000,89.000000,41.000000,21.299994,11.000000,,-0.866025,0.500000
-25.872645,27.440655,,1.677368,42.114601,2.737175,0.142400,699.000000,133.000000,5.000000,78.750298,11.000000,322.000000,-0.866025,0.500000
-30.592666,151.767853,,1.361683,48.866570,2.654625,0.065725,805.000000,124.000000,36.000000,40.055653,11.000000,332.000000,-0.866025,0.500000
42.242802,2.946929,,1.468516,57.211464,2.858350,0.280325,605.000000,84.000000,24.000000,29.848772,11.000000,316.000000,-0.866025,0.500000
40.382568,-5.769750,956.870000,1.076120,60.812275,2.656900,-0.037975,808.000000,114.000000,15.000000,47.972466,11.000000,310.000000,-0.866025,0.500000
-34.015388,150.675461,,1.677190,41.508663,2.747875,0.474925,949.000000,113.000000,45.000000,28.566463,12.000000,339.000000,-0.500000,0.866025
-25.764047,27.855966,,1.821148,41.768990,2.844750,0.320850,661.000000,126.000000,3.000000,79.854851,12.000000,339.000000,-0.500000,0.866025
-26.673912,27.096486,,1.714588,46.871273,2.875975,0.048950,614.000000,111.000000,4.000000,74.241745,12.000000,348.000000,-0.500000,0.866025
-30.592166,151.768281,,1.361683,48.866570,2.654625,0.065725,805.000000,124.000000,36.000000,40.055653,12.000000,335.000000,-0.500000,0.866025
-32.714561,151.459880,60.000000,1.778794,44.148300,2.928700,0.554200,803.000000,98.000000,35.000000,32.413673,,,,
-34.106333,18.402695,,1.651324,27.881145,2.473486,0.892202,575.000000,98.000000,16.000000,66.096016,1.000000,24.000000,0.000000,1.000000
-37.783981,145.060236,,1.484344,39.819485,2.681625,0.569250,769.000000,76.000000,47.000000,13.703049,1.000000,21.000000,0.000000,1.000000
45.513308,17.192877,,1.104145,75.930801,2.718100,-0.271925,886.000000,98.000000,49.000000,19.530424,1.000000,24.000000,0.000000,1.000000
-33.970434,22.424564,,1.571216,28.487955,2.503200,0.627450,533.000000,64.000000,32.000000,18.858309,2.000000,48.000000,0.500000,0.866025
36.975362,-121.998475,,1.399048,29.162746,2.400089,0.402589,692.000000,148.000000,3.000000,93.673431,2.000000,41.000000,0.500000,0.866025
-28.510765,28.417637,,1.360363,43.814850,2.509350,-0.138250,767.000000,122.000000,11.000000,64.833092,2.000000,59.000000,0.500000,0.866025
-26.163703,28.353596,,1.587559,36.013939,2.531575,0.153825,723.000000,130.000000,4.000000,79.063469,2.000000,37.000000,0.500000,0.866025
-29.187909,27.457147,,1.467674,50.787937,2.769300,-0.168600,717.000000,116.000000,11.000000,64.780510,3.000000,76.000000,0.866025,0.500000
-28.544422,28.418727,,1.360363,43.814850,2.509350,-0.138250,767.000000,122.000000,11.000000,64.833092,3.000000,71.000000,0.866025,0.500000
-35.859358,149.135560,,1.044628,50.395988,2.449100,-0.227175,672.000000,73.000000,40.000000,17.042271,3.000000,82.000000,0.866025,0.500000
-28.522783,28.415152,,1.360363,43.814850,2.509350,-0.138250,767.000000,122.000000,11.000000,64.833092,3.000000,60.000000,0.866025,0.500000
-26.676237,27.100253,,1.714588,46.871273,2.875975,0.048950,614.000000,111.000000,4.000000,74.241745,3.000000,66.000000,0.866025,0.500000
37.799525,-122.472707,,1.405027,25.948078,2.278857,0.633633,783.000000,162.000000,2.000000,92.000366,4.000000,93.000000,1.000000,0.000000
-34.481440,-55.894689,,1.649852,46.566143,2.890200,0.580400,1177.000000,109.000000,86.000000,7.459508,4.000000,102.000000,1.000000,0.000000
-34.049195,18.449855,,1.651324,27.881145,2.473486,0.892202,575.000000,98.000000,16.000000,66.096016,4.000000,119.000000,1.000000,0.000000
-34.049275,18.450028,,1.651324,27.881145,2.473486,0.892202,575.000000,98.000000,16.000000,66.096016,4.000000,119.000000,1.000000,0.000000
-34.049291,18.449712,,1.651324,27.881145,2.473486,0.892202,575.000000,98.000000,16.000000,66.096016,4.000000,119.000000,1.000000,0.000000
-26.099261,28.127189,,1.637026,39.757973,2.653375,0.209125,726.000000,135.000000,3.000000,78.846931,4.000000,119.000000,1.000000,0.000000
-38.680828,143.161789,,1.374000,29.532833,2.322000,0.666000,977.000000,125.000000,37.000000,34.406101,4.000000,118.000000,1.000000,0.000000
-26.573471,27.108429,,1.681009,46.199989,2.833625,0.017700,623.000000,114.000000,5.000000,75.532372,4.000000,92.000000,1.000000,0.000000
-25.650144,28.311674,,1.873092,40.543640,2.903875,0.321675,639.000000,116.000000,4.000000,80.460258,4.000000,119.000000,1.000000,0.000000
-33.954842,18.909983,,1.596588,36.448689,2.712250,0.610875,787.000000,121.000000,23.000000,58.956909,4.000000,106.000000,1.000000,0.000000
-30.477283,25.995837,,1.562717,54.558296,3.103150,-0.107100,437.000000,76.000000,10.000000,60.393131,4.000000,108.000000,1.000000,0.000000
-26.573471,27.108429,,1.681009,46.199989,2.833625,0.017700,623.000000,114.000000,5.000000,75.532372,4.000000,92.000000,1.000000,0.000000
-34.048599,18.447849,,1.651324,27.881145,2.473486,0.892202,575.000000,98.000000,16.000000,66.096016,4.000000,119.000000,1.000000,0.000000
-33.979866,18.852997,,1.596588,36.448689,2.712250,0.610875,787.000000,121.000000,23.000000,58.956909,4.000000,96.000000,1.000000,0.000000
-33.979846,18.853086,,1.596588,36.448689,2.712250,0.610875,787.000000,121.000000,23.000000,58.956909,4.000000,96.000000,1.000000,0.000000
-33.979838,18.853105,,1.596588,36.448689,2.712250,0.610875,787.000000,121.000000,23.000000,58.956909,4.000000,96.000000,1.000000,0.000000
-30.489917,151.656806,,1.291718,49.594925,2.584350,0.037675,802.000000,104.000000,45.000000,30.613825,4.000000,119.000000,1.000000,0.000000
-26.137119,27.881039,,1.637092,41.087360,2.673225,0.174150,716.000000,133.000000,3.000000,78.065933,4.000000,115.000000,1.000000,0.000000
-37.855553,145.329563,,1.456385,38.360924,2.649425,0.568900,892.000000,87.000000,50.000000,15.892287,5.000000,131.000000,0.866025,-0.500000
-34.330085,-56.717161,,1.693631,48.055038,3.068900,0.591550,1209.000000,127.000000,84.000000,12.015813,5.000000,127.000000,0.866025,-0.500000
-25.819605,28.279353,,1.787250,38.988007,2.793500,0.349875,695.000000,129.000000,3.000000,80.531609,5.000000,122.000000,0.866025,-0.500000
-25.918412,27.843676,,1.750370,41.877388,2.802875,0.208175,686.000000,130.000000,3.000000,78.909058,5.000000,128.000000,0.866025,-0.500000
-33.995760,18.413068,,1.651621,29.122250,2.512526,0.858842,592.000000,100.000000,17.000000,65.611244,5.000000,133.000000,0.866025,-0.500000
-36.317100,146.833083,,1.393669,54.235321,2.946450,0.207950,887.000000,106.000000,39.000000,29.329857,5.000000,137.000000,0.866025,-0.500000
-26.942138,30.043075,,1.434796,38.053658,2.408975,-0.006600,763.000000,137.000000,8.000000,75.853607,5.000000,138.000000,0.866025,-0.500000
-33.363376,19.289665,,1.584749,41.528297,2.815400,0.492450,519.000000,83.000000,17.000000,57.705616,5.000000,148.000000,0.866025,-0.500000
-33.363265,19.289420,,1.584749,41.528297,2.815400,0.492450,519.000000,83.000000,17.000000,57.705616,5.000000,148.000000,0.866025,-0.500000
-33.363328,19.289450,,1.584749,41.528297,2.815400,0.492450,519.000000,83.000000,17.000000,57.705616,5.000000,148.000000,0.866025,-0.500000
-26.136278,27.884846,,1.637092,41.087360,2.673225,0.174150,716.000000,133.000000,3.000000,78.065933,5.000000,149.000000,0.866025,-0.500000
-26.127826,27.877415,,1.637092,41.087360,2.673225,0.174150,716.000000,133.000000,3.000000,78.065933,5.000000,149.000000,0.866025,-0.500000
-34.004544,18.435642,,1.651324,27.881145,2.473486,0.892202,575.000000,98.000000,16.000000,66.096016,5.000000,122.000000,0.866025,-0.500000
-33.672213,151.114090,,1.722123,40.615059,2.702245,0.610255,1143.000000,135.000000,56.000000,28.700790,5.000000,146.000000,0.866025,-0.500000
-34.155628,18.879325,,1.548028,33.515900,2.575667,0.633744,792.000000,119.000000,25.000000,56.383369,5.000000,122.000000,0.866025,-0.500000
-34.155628,18.879325,,1.548028,33.515900,2.575667,0.633744,792.000000,119.000000,25.000000,56.383369,5.000000,122.000000,0.866025,-0.500000
-33.993819,18.456797,,1.651621,29.122250,2.512526,0.858842,592.000000,100.000000,17.000000,65.611244,5.000000,124.000000,0.866025,-0.500000
-26.135000,27.886191,,1.637092,41.087360,2.673225,0.174150,716.000000,133.000000,3.000000,78.065933,5.000000,138.000000,0.866025,-0.500000
-37.363275,-59.117680,,1.329596,50.276241,2.830050,0.208275,886.000000,103.000000,39.000000,28.156689,6.000000,168.000000,0.500000,-0.866025
-33.889900,18.503705,,1.737841,33.917961,2.752150,0.798375,599.000000,101.000000,15.000000,67.003601,6.000000,171.000000,0.500000,-0.866025
-34.063957,18.873232,,1.548028,33.515900,2.575667,0.633744,792.000000,119.000000,25.000000,56.383369,6.000000,176.000000,0.500000,-0.866025
-33.941588,18.859088,,1.596588,36.448689,2.712250,0.610875,787.000000,121.000000,23.000000,58.956909,6.000000,161.000000,0.500000,-0.866025
-33.990263,18.414613,,1.651621,29.122250,2.512526,0.858842,592.000000,100.000000,17.000000,65.611244,6.000000,176.000000,0.500000,-0.866025
-37.630325,178.352662,,1.425633,30.737179,2.214667,0.699333,1926.000000,233.000000,113.000000,28.979748,6.000000,167.000000,0.500000,-0.866025
